"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 31, 2024","103.089","103.250","103.565","102.755","25.38K","-0.12%"
"Jan 30, 2024","103.215","103.180","103.435","102.970","9.41K","-0.20%"
"Jan 29, 2024","103.421","103.305","103.640","103.215","12.27K","0.18%"
"Jan 26, 2024","103.234","103.345","103.535","102.935","14.22K","-0.13%"
"Jan 25, 2024","103.370","103.140","103.485","102.915","15.26K","0.32%"
"Jan 24, 2024","103.039","103.305","103.340","102.555","20.41K","-0.35%"
"Jan 23, 2024","103.402","103.140","103.605","102.780","13.81K","0.28%"
"Jan 22, 2024","103.118","103.035","103.160","102.900","8.96K","0.05%"
"Jan 19, 2024","103.069","103.140","103.325","103.010","9.61K","-0.24%"
"Jan 18, 2024","103.312","103.065","103.405","102.925","12.41K","0.10%"
"Jan 17, 2024","103.206","103.070","103.450","103.025","14.75K","0.09%"
"Jan 16, 2024","103.112","102.560","103.175","102.495","21.05K","0.94%"
"Jan 15, 2024","102.151","102.205","102.410","102.055","5.42K","0.00%"
"Jan 12, 2024","102.151","102.035","102.320","101.815","15.34K","0.12%"
"Jan 11, 2024","102.024","102.040","102.510","101.775","18.69K","-0.05%"
"Jan 10, 2024","102.080","102.230","102.360","102.060","9.35K","-0.20%"
"Jan 09, 2024","102.284","101.935","102.385","101.835","12.11K","0.35%"
"Jan 08, 2024","101.928","102.170","102.340","101.785","11.74K","-0.20%"
"Jan 05, 2024","102.129","102.110","102.830","101.615","18.72K","-0.01%"
"Jan 04, 2024","102.135","102.165","102.245","101.865","10.80K","-0.06%"
"Jan 03, 2024","102.195","101.845","102.420","101.770","11.86K","0.30%"
"Jan 02, 2024","101.891","101.065","101.940","101.030","14.74K","0.85%"
"Dec 29, 2023","101.029","100.865","101.115","100.750","12.08K","0.11%"
"Dec 28, 2023","100.913","100.565","100.985","100.320","12.28K","0.26%"
"Dec 27, 2023","100.654","101.185","101.215","100.495","9.39K","-0.45%"
"Dec 26, 2023","101.104","101.310","101.410","101.095","5.10K","-0.23%"
"Dec 22, 2023","101.338","101.425","101.540","101.075","8.93K","-0.14%"
"Dec 21, 2023","101.478","101.990","102.095","101.375","10.66K","-0.55%"
"Dec 20, 2023","102.040","101.815","102.170","101.785","9.51K","0.24%"
"Dec 19, 2023","101.796","102.105","102.260","101.680","11.34K","-0.72%"
"Dec 18, 2023","102.536","102.550","102.550","102.550","0.01K","-0.01%"
"Dec 15, 2023","102.548","102.035","102.645","101.850","7.59K","0.60%"
"Dec 14, 2023","101.940","102.740","102.790","101.765","19.30K","-0.88%"
"Dec 13, 2023","102.848","103.790","104.010","102.740","26.93K","-0.95%"
